1.390000000000000000e+02,3.294616460932039415e-01
1.400000000000000000e+02,3.285238809641835012e-01
1.410000000000000000e+02,3.257837533994761836e-01
1.420000000000000000e+02,3.254766419837608615e-01
1.430000000000000000e+02,3.225528174313472274e-01
1.440000000000000000e+02,3.220984184988128773e-01
1.450000000000000000e+02,3.182911237476497845e-01
1.460000000000000000e+02,3.178774894470662304e-01
1.470000000000000000e+02,3.167047283027024651e-01
1.480000000000000000e+02,3.137595101663496755e-01
1.490000000000000000e+02,3.127400608606922261e-01
1.500000000000000000e+02,3.112944216964694810e-01
1.510000000000000000e+02,3.093141728358282938e-01
1.520000000000000000e+02,3.078796709489329819e-01
1.530000000000000000e+02,3.064628182017521962e-01
1.540000000000000000e+02,3.045349900767339024e-01
1.550000000000000000e+02,3.037230730232587383e-01
1.560000000000000000e+02,3.020065050890839431e-01
1.570000000000000000e+02,3.007730790867214621e-01
1.580000000000000000e+02,3.011630046837976971e-01
1.590000000000000000e+02,2.958754209971884985e-01
1.600000000000000000e+02,2.972456515934263632e-01
1.610000000000000000e+02,2.953858898078973172e-01
1.620000000000000000e+02,2.935574735654929990e-01
1.630000000000000000e+02,2.922061047349179819e-01
1.640000000000000000e+02,2.924756378726621753e-01
1.650000000000000000e+02,2.894349084579135867e-01
1.660000000000000000e+02,2.888894627052071007e-01
1.670000000000000000e+02,2.877646405854232259e-01
1.680000000000000000e+02,2.868259937823873784e-01
1.690000000000000000e+02,2.858904708275752937e-01
1.700000000000000000e+02,2.845123189234979866e-01
1.710000000000000000e+02,2.814507037401199341e-01
1.720000000000000000e+02,2.822726550882896368e-01
1.730000000000000000e+02,2.807062239795483638e-01
1.740000000000000000e+02,2.810552973509010677e-01
1.750000000000000000e+02,2.787643385759848713e-01
1.760000000000000000e+02,2.767439034374590268e-01
1.770000000000000000e+02,2.764604825933070775e-01
1.780000000000000000e+02,2.751803442967676316e-01
1.790000000000000000e+02,2.746050922546239281e-01
1.800000000000000000e+02,2.731463018266324649e-01
1.810000000000000000e+02,2.736560215179019706e-01
1.820000000000000000e+02,2.702613914149173402e-01
1.830000000000000000e+02,2.720297964559016402e-01
1.840000000000000000e+02,2.684352134840678472e-01
1.850000000000000000e+02,2.706123536073528624e-01
1.860000000000000000e+02,2.654972750814439397e-01
1.870000000000000000e+02,2.674469774077951612e-01
1.880000000000000000e+02,2.655819751388203698e-01
1.890000000000000000e+02,2.661670558374364393e-01
1.900000000000000000e+02,2.634210171820843271e-01
1.910000000000000000e+02,2.630269415896375196e-01
1.920000000000000000e+02,2.628029966974153031e-01
1.930000000000000000e+02,2.613006307026453645e-01
1.940000000000000000e+02,2.615511679148251889e-01
1.950000000000000000e+02,2.593190393308974495e-01
1.960000000000000000e+02,2.597693276638302629e-01
1.970000000000000000e+02,2.580210195749910174e-01
1.980000000000000000e+02,2.571297730140629789e-01
1.990000000000000000e+02,2.569653243705586343e-01
2.000000000000000000e+02,2.565185496127534992e-01
2.010000000000000000e+02,2.544105096794335164e-01
2.020000000000000000e+02,2.545005255172738123e-01
2.030000000000000000e+02,2.531960257232892531e-01
2.040000000000000000e+02,2.530723119094132612e-01
2.050000000000000000e+02,2.532640310295563579e-01
2.060000000000000000e+02,2.509098072539037161e-01
2.070000000000000000e+02,2.508669277449800394e-01
2.080000000000000000e+02,2.497058188031732462e-01
2.090000000000000000e+02,2.493185099862669785e-01
2.100000000000000000e+02,2.489644873854333362e-01
2.110000000000000000e+02,2.489842799626796332e-01
2.120000000000000000e+02,2.468448463157039141e-01
2.130000000000000000e+02,2.470397197787037313e-01
2.140000000000000000e+02,2.458100966219089745e-01
2.150000000000000000e+02,2.452879463896638912e-01
2.160000000000000000e+02,2.452096273479736077e-01
2.170000000000000000e+02,2.434523346831137525e-01
2.180000000000000000e+02,2.437263704220981320e-01
2.190000000000000000e+02,2.426065492023408987e-01
2.200000000000000000e+02,2.421912337079160649e-01
2.210000000000000000e+02,2.415701659577610128e-01
2.220000000000000000e+02,2.410676689230586978e-01
2.230000000000000000e+02,2.406717595427261269e-01
2.240000000000000000e+02,2.402492437105087364e-01
2.250000000000000000e+02,2.389089892615610944e-01
2.260000000000000000e+02,2.382891708353100380e-01
2.270000000000000000e+02,2.389178642327279001e-01
2.280000000000000000e+02,2.373802728928999239e-01
2.290000000000000000e+02,2.372347950759538804e-01
2.300000000000000000e+02,2.358679887797452690e-01
2.310000000000000000e+02,2.358596091403194484e-01
2.320000000000000000e+02,2.365968916565179825e-01
2.330000000000000000e+02,2.340901314025431723e-01
2.340000000000000000e+02,2.340799402940062224e-01
2.350000000000000000e+02,2.349031487573212951e-01
2.360000000000000000e+02,2.321635785575813238e-01
2.370000000000000000e+02,2.325172758383736715e-01
2.380000000000000000e+02,2.322262366217146268e-01
2.390000000000000000e+02,2.320329220168798057e-01
2.400000000000000000e+02,2.312652307032307952e-01
2.410000000000000000e+02,2.314392457713419782e-01
2.420000000000000000e+02,2.304381788941786968e-01
2.430000000000000000e+02,2.289396641188051196e-01
2.440000000000000000e+02,2.294787129381764823e-01
2.450000000000000000e+02,2.288288990403786471e-01
2.460000000000000000e+02,2.278946168984459508e-01
2.470000000000000000e+02,2.279685399986825511e-01
2.480000000000000000e+02,2.273642644835608684e-01
2.490000000000000000e+02,2.267498135083192978e-01
2.500000000000000000e+02,2.266592577066832981e-01
2.510000000000000000e+02,2.263056231019771325e-01
2.520000000000000000e+02,2.251630073583583136e-01
2.530000000000000000e+02,2.251635951410352610e-01
2.540000000000000000e+02,2.244344649281473647e-01
2.550000000000000000e+02,2.246587130414173794e-01
2.560000000000000000e+02,2.235498647576412146e-01
2.570000000000000000e+02,2.239890370441045830e-01
2.580000000000000000e+02,2.229696334364403565e-01
2.590000000000000000e+02,2.225115826260023744e-01
2.600000000000000000e+02,2.218914252972356560e-01
2.610000000000000000e+02,2.217939735903984300e-01
2.620000000000000000e+02,2.214220031590412585e-01
2.630000000000000000e+02,2.218070387741369609e-01
2.640000000000000000e+02,2.201762610722256264e-01
2.650000000000000000e+02,2.195852376564589870e-01
2.660000000000000000e+02,2.204024539738453914e-01
2.670000000000000000e+02,2.189684159735047486e-01
2.680000000000000000e+02,2.198421185380149967e-01
2.690000000000000000e+02,2.177919585334691932e-01
2.700000000000000000e+02,2.183124119399395546e-01
2.710000000000000000e+02,2.179937521902333419e-01
2.720000000000000000e+02,2.179682023801283175e-01
2.730000000000000000e+02,2.166509255547087454e-01
2.740000000000000000e+02,2.170688908074633605e-01
2.750000000000000000e+02,2.167079220127567096e-01
2.760000000000000000e+02,2.148251921971463252e-01
2.770000000000000000e+02,2.164493151734360465e-01
2.780000000000000000e+02,2.145883117398593165e-01
2.790000000000000000e+02,2.148355000918857338e-01
2.800000000000000000e+02,2.151304934184811446e-01
2.810000000000000000e+02,2.159912222639209789e-01
2.820000000000000000e+02,2.115836140581552338e-01
2.830000000000000000e+02,2.140857555455690231e-01
2.840000000000000000e+02,2.131248367043722947e-01
2.850000000000000000e+02,2.123549529365030275e-01
2.860000000000000000e+02,2.125980026338656070e-01
2.870000000000000000e+02,2.123388135503526952e-01
2.880000000000000000e+02,2.118802859082510315e-01
2.890000000000000000e+02,2.117696472918916828e-01
2.900000000000000000e+02,2.110462608447732369e-01
2.910000000000000000e+02,2.111695140248554536e-01
2.920000000000000000e+02,2.104044882882837031e-01
2.930000000000000000e+02,2.101258188760825596e-01
2.940000000000000000e+02,2.098354977118757902e-01
2.950000000000000000e+02,2.099382536359417073e-01
2.960000000000000000e+02,2.104416122786414989e-01
2.970000000000000000e+02,2.076874496332839493e-01
2.980000000000000000e+02,2.087678418365639665e-01
2.990000000000000000e+02,2.085565018102218948e-01
3.000000000000000000e+02,2.082035293401518494e-01
3.010000000000000000e+02,2.079157412332375554e-01
3.020000000000000000e+02,2.076962420216879601e-01
3.030000000000000000e+02,2.071364625277420657e-01
3.040000000000000000e+02,2.073657879836659501e-01
3.050000000000000000e+02,2.064012700532477929e-01
3.060000000000000000e+02,2.062033804402766402e-01
3.070000000000000000e+02,2.065125836834179607e-01
3.080000000000000000e+02,2.055705045913085172e-01
3.090000000000000000e+02,2.056654477684283222e-01
3.100000000000000000e+02,2.049794849392938823e-01
3.110000000000000000e+02,2.054041673959532410e-01
3.120000000000000000e+02,2.045216964266556858e-01
3.130000000000000000e+02,2.043756042719766519e-01
3.140000000000000000e+02,2.043062724931313801e-01
3.150000000000000000e+02,2.039534955458567334e-01
3.160000000000000000e+02,2.031231181899354754e-01
3.170000000000000000e+02,2.038026798109916771e-01
3.180000000000000000e+02,2.030902256403437078e-01
3.190000000000000000e+02,2.025768009280912163e-01
3.200000000000000000e+02,2.026542165813896290e-01
3.210000000000000000e+02,2.022350891534469841e-01
3.220000000000000000e+02,2.023371715637083124e-01
3.230000000000000000e+02,2.026867622504104072e-01
3.240000000000000000e+02,2.015456058480570856e-01
3.250000000000000000e+02,2.009121658373898833e-01
3.260000000000000000e+02,2.011413276470252476e-01
3.270000000000000000e+02,2.000244764891346005e-01
3.280000000000000000e+02,2.006697192359550852e-01
3.290000000000000000e+02,2.004322035205179653e-01
3.300000000000000000e+02,1.999466487132342540e-01
3.310000000000000000e+02,2.002731321824599287e-01
3.320000000000000000e+02,1.995115817845922734e-01
3.330000000000000000e+02,1.991422761583310774e-01
3.340000000000000000e+02,2.001148420509643311e-01
3.350000000000000000e+02,1.978218590848939140e-01
3.360000000000000000e+02,1.991011219862903470e-01
3.370000000000000000e+02,1.981829826371156456e-01
3.380000000000000000e+02,1.991570716652370787e-01
3.390000000000000000e+02,1.974698865379599655e-01
3.400000000000000000e+02,1.976235633919284640e-01
3.410000000000000000e+02,1.976522005336210919e-01
3.420000000000000000e+02,1.967477657142641945e-01
3.430000000000000000e+02,1.969736287134059294e-01
3.440000000000000000e+02,1.970035653330583503e-01
3.450000000000000000e+02,1.973910440682573597e-01
3.460000000000000000e+02,1.956660367526487643e-01
3.470000000000000000e+02,1.963355053150284690e-01
3.480000000000000000e+02,1.958526882087498755e-01
3.490000000000000000e+02,1.956892966081259233e-01
3.500000000000000000e+02,1.958791244071757254e-01
3.510000000000000000e+02,1.976284300771083136e-01
3.520000000000000000e+02,1.935020366458326535e-01
3.530000000000000000e+02,1.944601472664987118e-01
3.540000000000000000e+02,1.947900842336778571e-01
3.550000000000000000e+02,1.945672614450475735e-01
3.560000000000000000e+02,1.947040650938640372e-01
3.570000000000000000e+02,1.940699257533502753e-01
3.580000000000000000e+02,1.931345581920449472e-01
3.590000000000000000e+02,1.940814621614671276e-01
3.600000000000000000e+02,1.934731835911495390e-01
3.610000000000000000e+02,1.937625881031727060e-01
3.620000000000000000e+02,1.928411947788566394e-01
3.630000000000000000e+02,1.930159260312803993e-01
3.640000000000000000e+02,1.928471904852397389e-01
3.650000000000000000e+02,1.928520921375987129e-01
3.660000000000000000e+02,1.915103754352855125e-01
3.670000000000000000e+02,1.924609301397494643e-01
3.680000000000000000e+02,1.921972246362572134e-01
3.690000000000000000e+02,1.920597122427196990e-01
3.700000000000000000e+02,1.912103761152356141e-01
3.710000000000000000e+02,1.909347503805934043e-01
3.720000000000000000e+02,1.916032389306345229e-01
3.730000000000000000e+02,1.916841271451528717e-01
3.740000000000000000e+02,1.898309149968940568e-01
3.750000000000000000e+02,1.908802534329943901e-01
3.760000000000000000e+02,1.904938848425461184e-01
3.770000000000000000e+02,1.914094951564231928e-01
3.780000000000000000e+02,1.892753305919138707e-01
3.790000000000000000e+02,1.897319703140353808e-01
3.800000000000000000e+02,1.895931510139355625e-01
3.810000000000000000e+02,1.896119454661301940e-01
3.820000000000000000e+02,1.896681888660849968e-01
3.830000000000000000e+02,1.895533818916409485e-01
3.840000000000000000e+02,1.885494938048817015e-01
3.850000000000000000e+02,1.897512739469300047e-01
3.860000000000000000e+02,1.879313469433107620e-01
3.870000000000000000e+02,1.887407393076602768e-01
3.880000000000000000e+02,1.885288068118084748e-01
3.890000000000000000e+02,1.880745925668594054e-01
3.900000000000000000e+02,1.884420596689513339e-01
3.910000000000000000e+02,1.873681311685163331e-01
3.920000000000000000e+02,1.879181389787555889e-01
3.930000000000000000e+02,1.874595863145712971e-01
3.940000000000000000e+02,1.871269133414490693e-01
3.950000000000000000e+02,1.875543476667551890e-01
3.960000000000000000e+02,1.874892269329863081e-01
3.970000000000000000e+02,1.866588218763998164e-01
3.980000000000000000e+02,1.862731697614741500e-01
3.990000000000000000e+02,1.866904591872277086e-01
4.000000000000000000e+02,1.863342397228147096e-01
4.010000000000000000e+02,1.871348869352214006e-01
4.020000000000000000e+02,1.864298417955461140e-01
4.030000000000000000e+02,1.849964308774972310e-01
4.040000000000000000e+02,1.863924138149065379e-01
4.050000000000000000e+02,1.847793796212360284e-01
4.060000000000000000e+02,1.858762515802211135e-01
4.070000000000000000e+02,1.858014574461234747e-01
4.080000000000000000e+02,1.852404232189103217e-01
4.090000000000000000e+02,1.842088744890461316e-01
4.100000000000000000e+02,1.845871573259125487e-01
4.110000000000000000e+02,1.848262460808926255e-01
4.120000000000000000e+02,1.844553399699187801e-01
4.130000000000000000e+02,1.853492352946669586e-01
4.140000000000000000e+02,1.831903961434916406e-01
4.150000000000000000e+02,1.843325148960218429e-01
4.160000000000000000e+02,1.840385045845248368e-01
4.170000000000000000e+02,1.841789555123246047e-01
4.180000000000000000e+02,1.838299766468614871e-01
4.190000000000000000e+02,1.835425899921748760e-01
4.200000000000000000e+02,1.830541284474651309e-01
4.210000000000000000e+02,1.831368787439435764e-01
4.220000000000000000e+02,1.846782269950813238e-01
4.230000000000000000e+02,1.828541519878580379e-01
4.240000000000000000e+02,1.817360655473309050e-01
4.250000000000000000e+02,1.821228179443286910e-01
4.260000000000000000e+02,1.825451191190553268e-01
4.270000000000000000e+02,1.833651128464040547e-01
4.280000000000000000e+02,1.817376343423506013e-01
4.290000000000000000e+02,1.819659788930750310e-01
4.300000000000000000e+02,1.823366475305286394e-01
4.310000000000000000e+02,1.815142804553463163e-01
4.320000000000000000e+02,1.817099478172693183e-01
4.330000000000000000e+02,1.820110777162213256e-01
4.340000000000000000e+02,1.812925881439693687e-01
4.350000000000000000e+02,1.830092374191435445e-01
4.360000000000000000e+02,1.794692859256909190e-01
4.370000000000000000e+02,1.809214594496474371e-01
4.380000000000000000e+02,1.824166068153395548e-01
4.390000000000000000e+02,1.795620794729453351e-01
4.400000000000000000e+02,1.807274164736358824e-01
4.410000000000000000e+02,1.806310453070300304e-01
4.420000000000000000e+02,1.811794202533003884e-01
4.430000000000000000e+02,1.792128131612256148e-01
4.440000000000000000e+02,1.804582935546395761e-01
4.450000000000000000e+02,1.799732591835974116e-01
4.460000000000000000e+02,1.804413945526763818e-01
4.470000000000000000e+02,1.791965056782187371e-01
4.480000000000000000e+02,1.797139594457757839e-01
4.490000000000000000e+02,1.795184685214035181e-01
4.500000000000000000e+02,1.798517122881206909e-01
4.510000000000000000e+02,1.789565995407007837e-01
4.520000000000000000e+02,1.796342523543268399e-01
4.530000000000000000e+02,1.786192960949246622e-01
4.540000000000000000e+02,1.792211105942638216e-01
4.550000000000000000e+02,1.797559534042941776e-01
4.560000000000000000e+02,1.786116543486934161e-01
4.570000000000000000e+02,1.775642638657912442e-01
4.580000000000000000e+02,1.790810769704063443e-01
4.590000000000000000e+02,1.781852732310868215e-01
4.600000000000000000e+02,1.778188359025305310e-01
4.610000000000000000e+02,1.788890327390140478e-01
4.620000000000000000e+02,1.775745309032170094e-01
4.630000000000000000e+02,1.777528160935745727e-01
4.640000000000000000e+02,1.778618624752557609e-01
4.650000000000000000e+02,1.777669656225054351e-01
4.660000000000000000e+02,1.781751329002347062e-01
4.670000000000000000e+02,1.768112963114955860e-01
4.680000000000000000e+02,1.774168263950486879e-01
4.690000000000000000e+02,1.767375601983043887e-01
4.700000000000000000e+02,1.773498509158888681e-01
4.710000000000000000e+02,1.768757771524795686e-01
4.720000000000000000e+02,1.781872601295027281e-01
4.730000000000000000e+02,1.762470547714240499e-01
4.740000000000000000e+02,1.760225411570441323e-01
4.750000000000000000e+02,1.762458767884776401e-01
4.760000000000000000e+02,1.766907962308345015e-01
4.770000000000000000e+02,1.761550900737884062e-01
4.780000000000000000e+02,1.759973103922289062e-01
4.790000000000000000e+02,1.764235366108362901e-01
4.800000000000000000e+02,1.767374961980368586e-01
4.810000000000000000e+02,1.746829898099368228e-01
4.820000000000000000e+02,1.759575741162254514e-01
4.830000000000000000e+02,1.759518210042630704e-01
4.840000000000000000e+02,1.756803176549859569e-01
4.850000000000000000e+02,1.753740850945929297e-01
4.860000000000000000e+02,1.750758943068286555e-01
4.870000000000000000e+02,1.749672243497980006e-01
4.880000000000000000e+02,1.764697710431255007e-01
4.890000000000000000e+02,1.743298080230576697e-01
4.900000000000000000e+02,1.742410161326416740e-01
4.910000000000000000e+02,1.754623291887628667e-01
4.920000000000000000e+02,1.744379253459099888e-01
4.930000000000000000e+02,1.753452467432679573e-01
4.940000000000000000e+02,1.739849319961746243e-01
4.950000000000000000e+02,1.743020610389324487e-01
4.960000000000000000e+02,1.739401767403986332e-01
4.970000000000000000e+02,1.740177949577306205e-01
4.980000000000000000e+02,1.742562623145086087e-01
4.990000000000000000e+02,1.743510432464447091e-01
5.000000000000000000e+02,1.734931606683979000e-01
5.010000000000000000e+02,1.739322143032663304e-01
5.020000000000000000e+02,1.735988012666107860e-01
5.030000000000000000e+02,1.742454005383328730e-01
5.040000000000000000e+02,1.732002688066314189e-01
5.050000000000000000e+02,1.738114994126413182e-01
5.060000000000000000e+02,1.730881036591652988e-01
5.070000000000000000e+02,1.737198013328785096e-01
5.080000000000000000e+02,1.726402239709169395e-01
5.090000000000000000e+02,1.729495912614473496e-01
5.100000000000000000e+02,1.729116467951321567e-01
5.110000000000000000e+02,1.728505759986232737e-01
5.120000000000000000e+02,1.726979906107559970e-01
5.130000000000000000e+02,1.728607167031033509e-01
5.140000000000000000e+02,1.724721056760830096e-01
5.150000000000000000e+02,1.724980146291728855e-01
5.160000000000000000e+02,1.726523806783301918e-01
5.170000000000000000e+02,1.723724437937975695e-01
5.180000000000000000e+02,1.719320954007692859e-01
5.190000000000000000e+02,1.726160020180112498e-01
5.200000000000000000e+02,1.714846475110293200e-01
5.210000000000000000e+02,1.723461073815031330e-01
5.220000000000000000e+02,1.713538240850147609e-01
5.230000000000000000e+02,1.720164994596555808e-01
5.240000000000000000e+02,1.713119273411884691e-01
5.250000000000000000e+02,1.717174805750229793e-01
5.260000000000000000e+02,1.712472332190931035e-01
5.270000000000000000e+02,1.719006414011472472e-01
5.280000000000000000e+02,1.710540291147202296e-01
5.290000000000000000e+02,1.723472607517093080e-01
5.300000000000000000e+02,1.702928262869868592e-01
5.310000000000000000e+02,1.714719537299423113e-01
5.320000000000000000e+02,1.703664864081021191e-01
5.330000000000000000e+02,1.706589791198483697e-01
5.340000000000000000e+02,1.713214329248816115e-01
5.350000000000000000e+02,1.700520461650461002e-01
5.360000000000000000e+02,1.706908488629665932e-01
5.370000000000000000e+02,1.704494725160058954e-01
5.380000000000000000e+02,1.708973585339510215e-01
5.390000000000000000e+02,1.702287857747666888e-01
5.400000000000000000e+02,1.704868623041781439e-01
5.410000000000000000e+02,1.696939625252576744e-01
5.420000000000000000e+02,1.710921290569600850e-01
5.430000000000000000e+02,1.689255301233457962e-01
5.440000000000000000e+02,1.697064629731188934e-01
5.450000000000000000e+02,1.700502082370331514e-01
5.460000000000000000e+02,1.704251109086702409e-01
5.470000000000000000e+02,1.697801785257845586e-01
5.480000000000000000e+02,1.687661894957004638e-01
5.490000000000000000e+02,1.700644422608227069e-01
5.500000000000000000e+02,1.694746802843953293e-01
5.510000000000000000e+02,1.688723157635260708e-01
5.520000000000000000e+02,1.694115775810406399e-01
5.530000000000000000e+02,1.690064016372448963e-01
5.540000000000000000e+02,1.693389858847214879e-01
5.550000000000000000e+02,1.687379291275609428e-01
5.560000000000000000e+02,1.692989978604128587e-01
5.570000000000000000e+02,1.685665962739592016e-01
5.580000000000000000e+02,1.694742564172387889e-01
5.590000000000000000e+02,1.690693622685771058e-01
5.600000000000000000e+02,1.685927636251073336e-01
5.610000000000000000e+02,1.679916275571756989e-01
5.620000000000000000e+02,1.685935169799050171e-01
5.630000000000000000e+02,1.680142873084958244e-01
5.640000000000000000e+02,1.681874257795358818e-01
5.650000000000000000e+02,1.684239474248833413e-01
5.660000000000000000e+02,1.682734985816619344e-01
5.670000000000000000e+02,1.687134793412852496e-01
5.680000000000000000e+02,1.670099278763595985e-01
5.690000000000000000e+02,1.680089394207549269e-01
5.700000000000000000e+02,1.680391737779157457e-01
5.710000000000000000e+02,1.677037015870477266e-01
5.720000000000000000e+02,1.675775667081056686e-01
5.730000000000000000e+02,1.684058585992648793e-01
5.740000000000000000e+02,1.668054896453532721e-01
5.750000000000000000e+02,1.686469428461034037e-01
5.760000000000000000e+02,1.662791664918175927e-01
5.770000000000000000e+02,1.679952104732526097e-01
5.780000000000000000e+02,1.672611632810185878e-01
5.790000000000000000e+02,1.667719908844360888e-01
5.800000000000000000e+02,1.670337859513705003e-01
5.810000000000000000e+02,1.673995710986289909e-01
5.820000000000000000e+02,1.672479071582950449e-01
5.830000000000000000e+02,1.663909173271121422e-01
